Level	Rule Name	Subject	Property	Value
WARN	missing_definition	https://w3id.org/heritagegraph/supportedByInstitution	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/syncreticType	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/syncretic_relationships	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/techniques	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/time_spans	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/traditionalRole	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/transferredToGuthi	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/usedBy	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/usedEquipment	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/usedMethod	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/verificationMethod	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/verifiedAssertion	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/verifiedByExpert	IAO:0000115	
WARN	missing_definition	https://w3id.org/heritagegraph/yearOffsetFromGregorian	IAO:0000115	
WARN	missing_obsolete_label	https://w3id.org/heritagegraph/selectionCriteriaMet	rdfs:label	selection_criteria_met
INFO	missing_superclass	http://www.cidoc-crm.org/cidoc-crm/E55_Type	rdfs:subClassOf	
INFO	missing_superclass	https://w3id.org/heritagegraph/ConditionType	rdfs:subClassOf	
INFO	missing_superclass	https://w3id.org/heritagegraph/DatePrecision	rdfs:subClassOf	
INFO	missing_superclass	https://w3id.org/heritagegraph/ExistenceStatus	rdfs:subClassOf	
INFO	missing_superclass	https://w3id.org/heritagegraph/GuthiType	rdfs:subClassOf	
INFO	missing_superclass	https://w3id.org/heritagegraph/RitualType	rdfs:subClassOf	
INFO	missing_superclass	https://w3id.org/heritagegraph/SyncreticType	rdfs:subClassOf	
